id.practice,year,Y,Z,post,n.patients,V1_avg,V2_avg,V3_avg,V4_avg,V5_A_avg,V5_B_avg,V5_C_avg
1334,3,1251.474873,0,1,289,11.488,2.948,0.536,0.06,0.443,0.405,0.152
1334,4,1404.913926,0,1,272,11.451,2.985,0.533,0.041,0.46,0.39,0.151
1335,1,671.9316837,0,0,141,11.309,3.113,0.589,-0.08,0.787,0.184,0.028
1335,2,762.2094781,0,0,139,11.336,3.072,0.576,-0.028,0.784,0.18,0.036
1335,3,793.6396538,0,1,183,11.465,3.109,0.557,-0.035,0.814,0.153,0.033
1335,4,853.3640614,0,1,207,11.7,3.155,0.57,-0.045,0.807,0.155,0.039
1336,1,913.2695163,0,0,416,11.869,2.962,0.519,-0.134,0.808,0.173,0.019
1336,2,862.4539677,0,0,495,11.959,2.958,0.481,-0.279,0.812,0.166,0.022
1336,3,821.231847,0,1,575,12.015,2.955,0.477,-0.305,0.816,0.16,0.024
1336,4,1027.477802,0,1,567,12.077,2.944,0.506,-0.29,0.799,0.175,0.026
1337,1,1083.863545,0,0,590,10.78,3.125,0.647,0.555,0.797,0.158,0.046
1337,2,1610.404985,0,0,579,10.736,3.13,0.651,0.532,0.803,0.157,0.04
1337,3,1368.588232,0,1,543,10.767,3.118,0.65,0.498,0.799,0.164,0.037
1337,4,1733.741212,0,1,535,10.939,3.11,0.636,0.39,0.794,0.168,0.037
1338,1,945.0238606,1,0,193,10.851,2.948,0.674,0.401,0.865,0.088,0.047
1338,2,1275.369045,1,0,192,10.999,2.917,0.672,0.372,0.859,0.078,0.062
1338,3,1281.899427,1,1,212,11.261,2.962,0.632,0.205,0.877,0.071,0.052
1338,4,1721.642326,1,1,218,10.942,2.986,0.61,0.171,0.867,0.083,0.05
1339,1,779.2939313,1,0,1142,10.854,2.933,0.571,0.312,0.579,0.274,0.147
1339,2,1163.560683,1,0,1117,10.953,2.927,0.577,0.298,0.576,0.277,0.148
1339,3,1164.046871,1,1,1136,10.951,2.924,0.581,0.31,0.578,0.283,0.138
1339,4,1216.960821,1,1,1123,10.974,2.959,0.575,0.28,0.569,0.285,0.146
1340,1,992.7453101,1,0,376,11.241,2.979,0.604,0.358,0.824,0.066,0.109
1340,2,1145.326213,1,0,359,11.306,2.969,0.579,0.293,0.813,0.07,0.117
1340,3,1163.372405,1,1,430,11.112,2.986,0.57,0.227,0.807,0.077,0.116
1340,4,1269.447882,1,1,438,11.266,2.961,0.546,0.115,0.801,0.084,0.114
1341,1,900.3536546,0,0,286,11.247,2.843,0.58,0.172,0.692,0.133,0.175
1341,2,1067.168663,0,0,284,11.265,2.866,0.592,0.178,0.69,0.127,0.183
1341,3,1037.487328,0,1,290,11.371,2.845,0.572,0.15,0.703,0.114,0.183
1341,4,1119.682207,0,1,365,11.175,2.866,0.592,0.098,0.721,0.096,0.184
1342,1,992.9573552,1,0,333,11.274,2.991,0.483,0.171,0.649,0.243,0.108
1342,2,970.715012,1,0,318,11.156,3.044,0.497,0.2,0.642,0.239,0.119
1342,3,1147.920423,1,1,318,11.22,3.079,0.497,0.117,0.651,0.236,0.113
1342,4,1104.208998,1,1,324,11.247,3.114,0.519,0.045,0.664,0.219,0.117
1343,1,980.5767429,0,0,206,11.827,2.883,0.583,0.124,0.728,0.189,0.083
1343,2,881.7040271,0,0,205,12.093,2.839,0.556,0.049,0.722,0.2,0.078
1343,3,1078.420447,0,1,197,11.646,2.888,0.563,0.074,0.716,0.193,0.091
1343,4,1420.527728,0,1,225,11.633,2.92,0.587,-0.025,0.693,0.222,0.084
1344,1,1349.070541,0,0,325,11.028,2.994,0.548,0.199,0.729,0.203,0.068
1344,2,1086.244761,0,0,375,11.473,2.909,0.52,0.105,0.731,0.203,0.067
1344,3,1257.030352,0,1,409,11.277,2.917,0.538,0.123,0.716,0.218,0.066
1344,4,1438.673104,0,1,442,11.552,2.984,0.541,0.011,0.704,0.219,0.077
1345,1,861.9537429,1,0,776,11.257,2.909,0.588,0.219,0.879,0.077,0.044
1345,2,985.7857795,1,0,743,11.232,2.918,0.585,0.218,0.883,0.077,0.04
1345,3,1221.554836,1,1,769,11.362,2.886,0.559,0.106,0.876,0.077,0.047
1345,4,1258.256653,1,1,760,11.386,2.909,0.555,0.099,0.874,0.08,0.046
1346,1,808.8471449,1,0,113,11.506,2.841,0.549,0.137,0.664,0.257,0.08
1346,2,1053.583952,1,0,113,11.349,2.717,0.522,0.126,0.681,0.248,0.071
1346,3,1170.078969,1,1,131,11.745,2.679,0.519,-0.038,0.687,0.244,0.069
1346,4,1310.33033,1,1,136,11.888,2.64,0.507,-0.169,0.684,0.228,0.088
1347,1,790.9186437,0,0,1803,11.819,3.011,0.484,-0.138,0.715,0.162,0.123
1347,2,917.3044667,0,0,1734,11.687,2.978,0.491,-0.108,0.717,0.163,0.121
1347,3,1094.146889,0,1,1678,11.656,2.952,0.504,-0.07,0.714,0.165,0.121
1347,4,1169.889662,0,1,1596,11.58,2.951,0.503,-0.059,0.714,0.165,0.121
1348,1,780.9438996,0,0,574,11.882,2.984,0.472,-0.216,0.676,0.249,0.075
1348,2,746.0220097,0,0,593,12.034,2.992,0.479,-0.251,0.69,0.236,0.074
1348,3,895.5108252,0,1,611,11.88,3.003,0.496,-0.236,0.681,0.245,0.074
1348,4,942.1669587,0,1,623,11.912,2.963,0.483,-0.268,0.674,0.25,0.075
1349,1,696.4029086,1,0,1017,11.698,2.978,0.519,0.011,0.823,0.112,0.065
1349,2,1063.278759,1,0,1256,11.817,2.949,0.5,-0.127,0.841,0.103,0.057
1349,3,1151.853522,1,1,1220,11.802,2.965,0.511,-0.109,0.84,0.099,0.061
1349,4,1233.214409,1,1,1171,11.734,2.974,0.503,-0.158,0.834,0.101,0.065
1350,1,1055.240651,0,0,1056,11.248,3.007,0.559,0.178,0.597,0.231,0.172
1350,2,1085.808782,0,0,1024,11.314,3.04,0.562,0.158,0.602,0.229,0.169
1350,3,1235.102766,0,1,1002,11.246,3.038,0.559,0.151,0.598,0.241,0.162
1350,4,1495.0988,0,1,1058,11.416,3.039,0.544,0.089,0.606,0.234,0.16
1351,1,1576.734478,1,0,62,13.554,3.161,0.468,-0.153,0.468,0.387,0.145
1351,2,849.0759893,1,0,60,13.471,3.033,0.45,-0.187,0.45,0.4,0.15
1351,3,722.242576,1,1,82,12.68,2.951,0.5,-0.216,0.488,0.341,0.171
1351,4,1118.164398,1,1,96,12.293,2.927,0.49,-0.22,0.49,0.354,0.156
1352,1,576.4056667,0,0,589,12.05,2.99,0.462,-0.307,0.608,0.306,0.087
1352,2,778.0543657,0,0,587,11.928,3.027,0.463,-0.363,0.618,0.303,0.078
1352,3,828.4383332,0,1,590,11.727,2.993,0.476,-0.357,0.637,0.283,0.08
1352,4,912.6641608,0,1,596,11.499,2.95,0.473,-0.336,0.626,0.297,0.077
1353,1,905.6275899,0,0,313,11.249,3.061,0.597,0.199,0.872,0.093,0.035
1353,2,861.7346608,0,0,339,11.352,2.95,0.614,0.181,0.879,0.088,0.032
1353,3,969.8456128,0,1,339,11.396,3.003,0.587,0.135,0.882,0.086,0.032
1353,4,1320.741982,0,1,340,11.333,2.991,0.579,0.081,0.897,0.074,0.029
1354,1,826.5205071,1,0,2717,11.578,2.996,0.532,0.007,0.515,0.34,0.145
1354,2,1067.358728,1,0,2615,11.547,3.006,0.54,0.034,0.519,0.339,0.142
1354,3,1173.989837,1,1,2629,11.54,3.003,0.536,0.031,0.52,0.34,0.14
1354,4,1347.514618,1,1,2460,11.547,3.002,0.535,0.028,0.521,0.339,0.139
1355,1,780.8851179,1,0,187,10.412,2.807,0.572,0.32,0.535,0.316,0.15
1355,2,1067.61964,1,0,188,10.469,2.904,0.58,0.212,0.537,0.319,0.144
1355,3,1116.932967,1,1,193,10.37,2.938,0.585,0.228,0.57,0.301,0.13
1355,4,1441.072747,1,1,191,10.659,2.974,0.571,0.15,0.586,0.293,0.12
1356,1,780.7051794,0,0,355,11.535,2.994,0.53,0.08,0.234,0.538,0.228
1356,2,980.4012353,0,0,348,11.611,3.026,0.532,0.076,0.236,0.549,0.216
1356,3,971.997669,0,1,343,11.651,3.128,0.513,0.017,0.233,0.542,0.224
1356,4,1194.301772,0,1,346,11.498,3.15,0.494,-0.013,0.257,0.526,0.217
1357,1,893.8319242,0,0,244,11.571,2.984,0.504,-0.189,0.881,0.086,0.033
1357,2,799.6896102,0,0,219,11.609,2.963,0.502,-0.195,0.886,0.082,0.032
1357,3,934.7007422,0,1,219,11.612,2.959,0.511,-0.154,0.877,0.082,0.041
1357,4,946.1858768,0,1,229,11.646,2.952,0.528,-0.196,0.886,0.074,0.039
1358,1,585.5806007,0,0,1143,12.393,2.99,0.402,-0.568,0.63,0.221,0.149
1358,2,681.4123934,0,0,1170,12.262,2.992,0.415,-0.508,0.632,0.219,0.149
1358,3,809.0998395,0,1,1172,12.193,2.995,0.427,-0.458,0.635,0.216,0.149
1358,4,957.8322117,0,1,1126,12.154,3,0.44,-0.438,0.635,0.216,0.149
1359,1,1048.143913,0,0,114,10.648,2.886,0.553,0.359,0.667,0.202,0.132
1359,2,1275.57925,0,0,117,10.808,2.957,0.547,0.332,0.675,0.197,0.128
1359,3,1368.138695,0,1,121,10.877,2.967,0.529,0.336,0.678,0.215,0.107
1359,4,1549.286152,0,1,176,11.057,2.875,0.54,0.104,0.676,0.222,0.102
1360,1,828.892526,1,0,1461,11.295,3.058,0.561,0.198,0.443,0.328,0.229
1360,2,1017.443406,1,0,1482,11.237,3.052,0.57,0.218,0.443,0.333,0.223
1360,3,1187.920832,1,1,1485,11.288,3.048,0.563,0.189,0.44,0.345,0.215
1360,4,1400.249223,1,1,1415,11.335,3.047,0.563,0.178,0.437,0.346,0.217
1361,1,739.292007,0,0,537,11.865,2.983,0.486,-0.278,0.788,0.162,0.05
1361,2,852.8207639,0,0,541,11.936,2.872,0.495,-0.257,0.78,0.159,0.061
1361,3,807.6326813,0,1,704,11.883,3.013,0.523,-0.098,0.784,0.159,0.057
1361,4,952.0950432,0,1,653,11.894,3.031,0.531,-0.071,0.783,0.161,0.057
1362,1,553.5660317,1,0,247,12.543,2.879,0.377,-0.522,0.81,0.117,0.073
1362,2,765.3966333,1,0,250,12.398,2.94,0.384,-0.499,0.804,0.12,0.076
1362,3,798.9321129,1,1,266,12.309,2.917,0.417,-0.488,0.801,0.117,0.083
1362,4,1035.221521,1,1,273,12.142,2.912,0.432,-0.427,0.806,0.11,0.084
1363,1,1140.979899,1,0,463,11.504,2.961,0.529,0.098,0.803,0.093,0.104
1363,2,1067.971103,1,0,532,11.564,3.006,0.508,-0.039,0.801,0.096,0.103
1363,3,1176.000559,1,1,510,11.616,2.949,0.506,-0.046,0.798,0.096,0.106
1363,4,1375.031504,1,1,504,11.608,2.946,0.514,-0.052,0.78,0.107,0.113
1364,1,853.6495482,0,0,2283,10.96,2.993,0.582,0.371,0.73,0.212,0.058
1364,2,1157.175004,0,0,2280,10.946,2.984,0.581,0.338,0.725,0.22,0.054
1364,3,1216.917916,0,1,3232,11.102,2.953,0.556,0.137,0.724,0.218,0.059
1364,4,1299.201561,0,1,3299,11.183,2.951,0.552,0.067,0.721,0.219,0.06
1365,1,706.2545946,1,0,378,11.384,3.019,0.534,0.097,0.603,0.233,0.164
1365,2,1018.599427,1,0,367,11.386,3.041,0.531,0.059,0.608,0.234,0.158
1365,3,1413.475718,1,1,375,11.438,3.104,0.523,0.05,0.603,0.237,0.16
1365,4,1231.991974,1,1,358,11.326,3.073,0.531,0.024,0.606,0.243,0.151
1366,1,836.6255334,0,0,457,11.55,2.803,0.484,0.054,0.661,0.193,0.147
1366,2,967.7533693,0,0,443,11.55,2.79,0.479,0.074,0.664,0.194,0.142
1366,3,1158.933255,0,1,475,11.591,2.771,0.499,0.011,0.661,0.204,0.135
1366,4,1288.120997,0,1,494,11.942,2.794,0.462,-0.272,0.676,0.188,0.136
1367,1,797.1956313,0,0,563,11.312,3.032,0.54,0.207,0.936,0.041,0.023
1367,2,1021.618716,0,0,594,11.264,3.007,0.551,0.218,0.941,0.04,0.019
1367,3,1108.650254,0,1,594,11.268,3.059,0.549,0.185,0.941,0.042,0.017
1367,4,1273.627969,0,1,597,11.256,3.042,0.554,0.154,0.945,0.039,0.017
1368,1,777.1192619,1,0,261,11.526,2.851,0.464,-0.073,0.609,0.299,0.092
1368,2,1073.97739,1,0,262,11.54,2.889,0.462,-0.02,0.603,0.313,0.084
1368,3,1021.377573,1,1,287,11.536,2.871,0.474,-0.029,0.589,0.317,0.094
1368,4,1303.004377,1,1,273,11.591,2.835,0.469,-0.038,0.579,0.33,0.092
1369,1,768.3802296,0,0,2285,12.029,3.034,0.477,-0.239,0.753,0.201,0.046
1369,2,820.5172252,0,0,2241,11.952,3.048,0.48,-0.245,0.743,0.208,0.049
1369,3,931.5964052,0,1,2123,11.885,3.055,0.486,-0.224,0.735,0.215,0.05
1369,4,1043.195279,0,1,2096,11.847,3.029,0.481,-0.245,0.739,0.212,0.049
1370,1,887.714106,1,0,378,11.084,3.058,0.598,0.374,0.804,0.153,0.042
1370,2,1210.84658,1,0,375,11.342,3.037,0.573,0.254,0.803,0.155,0.043
1370,3,1194.82006,1,1,363,11.31,3.044,0.543,0.179,0.802,0.157,0.041
1370,4,1439.875248,1,1,355,11.658,3.045,0.546,0.124,0.803,0.149,0.048
1371,1,638.042616,0,0,603,11.904,2.879,0.499,-0.16,0.905,0.06,0.035
1371,2,857.0293631,0,0,607,11.985,2.913,0.493,-0.308,0.904,0.061,0.035
1371,3,1131.727211,0,1,566,11.983,2.924,0.495,-0.3,0.901,0.062,0.037
1371,4,1145.787677,0,1,552,11.846,2.971,0.482,-0.339,0.902,0.065,0.033
1372,1,526.8607871,1,0,226,12.335,3.058,0.429,-0.313,0.743,0.142,0.115
1372,2,1077.298827,1,0,221,12.119,3.054,0.416,-0.321,0.751,0.122,0.127
1372,3,930.9218455,1,1,229,11.935,3.061,0.432,-0.378,0.764,0.118,0.118
1372,4,986.6490532,1,1,246,11.934,3.069,0.472,-0.33,0.768,0.126,0.106
1373,1,773.9693889,1,0,200,11.348,3.01,0.515,0.133,0.66,0.29,0.05
1373,2,1163.087914,1,0,198,11.378,2.934,0.51,0.078,0.646,0.308,0.045
1373,3,1028.513366,1,1,197,11.535,2.99,0.528,0.054,0.645,0.305,0.051
1373,4,984.5547951,1,1,222,11.551,3.068,0.491,-0.111,0.604,0.324,0.072
1374,1,838.8916068,0,0,1056,11.398,3.019,0.537,0.042,0.664,0.252,0.084
1374,2,1060.802705,0,0,1089,11.485,3.003,0.538,0.013,0.68,0.244,0.076
1374,3,1151.784683,0,1,1075,11.571,2.98,0.523,-0.021,0.675,0.251,0.073
1374,4,1321.365352,0,1,1116,11.675,2.99,0.508,-0.118,0.667,0.261,0.073
1375,1,978.6449513,0,0,285,11.812,3.081,0.512,-0.09,0.867,0.105,0.028
1375,2,1174.216367,0,0,275,11.727,3.135,0.509,-0.065,0.869,0.102,0.029
1375,3,1207.742586,0,1,269,11.927,3.093,0.506,-0.079,0.874,0.104,0.022
1375,4,1417.394679,0,1,261,11.586,3.119,0.494,-0.118,0.885,0.096,0.019
1376,1,737.4238779,0,0,525,11.503,2.848,0.528,-0.019,0.779,0.162,0.059
1376,2,856.4241472,0,0,496,11.252,2.806,0.54,0.02,0.782,0.157,0.06
1376,3,1146.906013,0,1,518,11.346,2.813,0.533,-0.005,0.786,0.145,0.069
1376,4,1291.733236,0,1,483,11.397,2.847,0.545,-0.014,0.778,0.145,0.077
1377,1,982.7297021,1,0,1310,11.095,3.035,0.579,0.317,0.721,0.184,0.095
1377,2,1214.033256,1,0,1269,11.14,3.054,0.571,0.291,0.712,0.19,0.098
1377,3,1459.082406,1,1,1220,11.138,3.045,0.575,0.291,0.714,0.189,0.097
1377,4,1778.701508,1,1,1181,11.207,3.017,0.561,0.248,0.72,0.185,0.095
1378,1,561.231565,1,0,392,12.572,3,0.421,-0.595,0.663,0.237,0.099
1378,2,794.8754697,1,0,389,12.583,2.985,0.393,-0.613,0.661,0.247,0.093
1378,3,705.8799305,1,1,385,12.363,3.039,0.434,-0.577,0.647,0.257,0.096
1378,4,816.1609182,1,1,368,12.271,3.054,0.446,-0.604,0.641,0.266,0.092
1379,1,799.8473269,1,0,600,11.396,3.098,0.51,0.042,0.77,0.182,0.048
1379,2,1060.203858,1,0,703,11.386,3.067,0.509,0.006,0.765,0.186,0.048
1379,3,1176.408081,1,1,672,11.408,3.055,0.516,-0.02,0.771,0.185,0.045
1379,4,1498.528775,1,1,645,11.384,3.012,0.527,-0.059,0.778,0.178,0.043
1380,1,662.7866248,0,0,456,11.528,2.868,0.553,0.05,0.542,0.318,0.14
1380,2,1149.700808,0,0,478,11.454,2.906,0.559,0.095,0.529,0.328,0.142
1380,3,1455.863881,0,1,538,11.401,2.883,0.558,0.057,0.556,0.32,0.125
1380,4,1420.661829,0,1,508,11.428,2.898,0.537,0.011,0.549,0.323,0.128
1381,1,993.5919925,1,0,717,11.264,2.967,0.57,0.327,0.87,0.095,0.035
1381,2,1097.528201,1,0,676,11.278,2.964,0.561,0.316,0.877,0.089,0.034
1381,3,1321.484819,1,1,675,11.279,3.012,0.55,0.273,0.877,0.086,0.037
1381,4,1364.262971,1,1,817,11.571,2.977,0.517,0.036,0.88,0.084,0.035
1382,1,860.3921989,1,0,212,10.935,2.991,0.557,0.016,0.835,0.127,0.038
1382,2,1218.215631,1,0,208,11.007,2.995,0.538,0.024,0.856,0.101,0.043
1382,3,1109.901523,1,1,263,11.11,2.882,0.51,-0.069,0.856,0.099,0.046
1382,4,1206.321039,1,1,272,11.284,2.897,0.489,-0.189,0.846,0.11,0.044
1383,1,784.206714,1,0,204,11.052,2.961,0.534,0.216,0.603,0.284,0.113
1383,2,895.2696021,1,0,207,11.089,2.966,0.517,0.202,0.623,0.275,0.101
1383,3,1089.853039,1,1,216,11.22,3.074,0.486,0.08,0.625,0.269,0.106
1383,4,1232.668713,1,1,223,11.1,3.094,0.498,0.002,0.646,0.229,0.126
1384,1,863.8774248,1,0,1541,11.249,3.147,0.558,0.146,0.67,0.247,0.082
1384,2,1100.573506,1,0,1500,11.181,3.153,0.542,0.118,0.67,0.249,0.081
1384,3,1227.903747,1,1,1409,11.145,3.114,0.543,0.123,0.683,0.237,0.08
1384,4,1423.445863,1,1,1430,11.27,3.117,0.537,0.07,0.677,0.241,0.083
1385,1,794.8014136,1,0,142,11.223,3.225,0.5,0.203,0.725,0.162,0.113
1385,2,1320.309715,1,0,181,11.345,3.199,0.514,0.094,0.68,0.188,0.133
1385,3,1212.369519,1,1,180,11.44,3.144,0.5,0.037,0.689,0.189,0.122
1385,4,1205.264909,1,1,174,11.48,3.034,0.494,-0.036,0.695,0.167,0.138
1386,1,420.4353223,1,0,114,13.578,3.193,0.351,-1.149,0.482,0.447,0.07
1386,2,460.8325272,1,0,108,13.659,3.139,0.38,-1.172,0.472,0.454,0.074
1386,3,540.4967573,1,1,128,12.977,3.148,0.438,-0.922,0.422,0.484,0.094
1386,4,666.2170514,1,1,127,12.684,3.228,0.472,-0.851,0.425,0.48,0.094
1387,1,1128.889671,1,0,186,11.845,3.005,0.462,-0.145,0.806,0.161,0.032
1387,2,766.0892499,1,0,183,11.86,2.923,0.459,-0.147,0.809,0.164,0.027
1387,3,699.2174762,1,1,194,11.744,3.005,0.454,-0.158,0.82,0.16,0.021
1387,4,885.7900901,1,1,189,11.858,3.011,0.466,-0.135,0.825,0.153,0.021
1388,1,780.8252509,0,0,213,11.073,3.07,0.573,0.408,0.634,0.235,0.131
1388,2,966.3060184,0,0,251,11.341,3.076,0.562,0.232,0.625,0.247,0.127
1388,3,1077.751747,0,1,256,11.4,3.086,0.547,0.192,0.602,0.266,0.133
1388,4,1578.341003,0,1,235,11.39,3.111,0.545,0.188,0.621,0.247,0.132
1389,1,1060.991719,0,0,1971,10.951,2.949,0.606,0.4,0.636,0.287,0.077
1389,2,1198.207449,0,0,2119,10.993,2.981,0.603,0.389,0.63,0.294,0.076
1389,3,1470.953971,0,1,2081,11.064,2.987,0.598,0.347,0.628,0.294,0.079
1389,4,1659.924496,0,1,2037,11.099,2.962,0.591,0.315,0.62,0.303,0.077
1390,1,892.6473269,0,0,1017,11.438,2.963,0.514,-0.092,0.79,0.17,0.04
1390,2,925.7457885,0,0,1008,11.398,2.961,0.509,-0.107,0.782,0.178,0.041
1390,3,1028.102419,0,1,988,11.245,2.957,0.51,-0.101,0.773,0.183,0.044
1390,4,1228.511865,0,1,982,11.27,2.976,0.499,-0.103,0.776,0.182,0.042
1391,1,934.057968,1,0,466,11.34,3.064,0.53,0.079,0.82,0.137,0.043
1391,2,874.3763606,1,0,451,11.498,3.064,0.534,0.084,0.809,0.146,0.044
1391,3,1083.908188,1,1,431,11.504,3.037,0.515,0.03,0.805,0.151,0.044
1391,4,1297.655584,1,1,412,11.395,3.092,0.512,0.053,0.799,0.15,0.051
1392,1,776.4718257,0,0,146,11.467,2.842,0.466,0.168,0.541,0.39,0.068
1392,2,943.3606097,0,0,144,11.511,2.792,0.472,0.17,0.528,0.403,0.069
1392,3,1145.803135,0,1,178,11.368,2.876,0.478,0.086,0.517,0.388,0.096
1392,4,1245.927882,0,1,164,11.588,2.921,0.421,0.069,0.518,0.402,0.079
1393,1,600.3069818,1,0,455,12.701,2.971,0.49,-0.402,0.767,0.18,0.053
1393,2,785.7137837,1,0,454,12.681,3.009,0.496,-0.342,0.778,0.176,0.046
1393,3,940.4274858,1,1,476,12.522,3.004,0.532,-0.295,0.756,0.189,0.055
1393,4,917.4439959,1,1,483,12.654,2.93,0.509,-0.339,0.747,0.19,0.062
1394,1,785.2819015,0,0,1253,11.829,2.974,0.517,-0.159,0.615,0.273,0.113
1394,2,1041.86994,0,0,1461,11.73,3.005,0.535,-0.119,0.632,0.261,0.107
1394,3,1112.85613,0,1,1543,11.704,2.957,0.531,-0.087,0.637,0.255,0.108
1394,4,1305.62056,0,1,1474,11.79,2.974,0.531,-0.104,0.631,0.259,0.11
1395,1,887.1945158,0,0,241,10.929,2.913,0.544,0.272,0.855,0.104,0.041
1395,2,1391.407232,0,0,235,10.792,2.911,0.553,0.296,0.851,0.106,0.043
1395,3,1182.652134,0,1,240,10.833,2.962,0.537,0.252,0.85,0.104,0.046
1395,4,1349.725371,0,1,251,11.124,2.972,0.514,0.094,0.837,0.12,0.044
1396,1,727.3791963,0,0,285,11.647,2.993,0.614,0.271,0.807,0.109,0.084
1396,2,993.0788422,0,0,291,11.598,3.024,0.598,0.235,0.797,0.12,0.082
1396,3,1183.330364,0,1,292,11.573,3.072,0.603,0.197,0.805,0.116,0.079
1396,4,1369.33976,0,1,296,11.562,3.068,0.605,0.156,0.804,0.111,0.084
1397,1,993.4890577,1,0,354,10.855,3.13,0.588,0.494,0.644,0.243,0.113
1397,2,1300.577128,1,0,355,10.663,3.118,0.583,0.487,0.654,0.239,0.107
1397,3,1533.717134,1,1,356,10.809,3.138,0.604,0.414,0.654,0.233,0.112
1397,4,1529.252829,1,1,364,11.034,3.151,0.571,0.266,0.646,0.234,0.121
1398,1,528.6525097,0,0,921,13.423,3.005,0.296,-1.25,0.565,0.223,0.213
1398,2,499.3482337,0,0,945,13.209,3.019,0.335,-1.064,0.558,0.222,0.22
1398,3,668.0197384,0,1,942,12.939,3.053,0.366,-0.924,0.556,0.221,0.223
1398,4,721.701012,0,1,884,12.937,3.054,0.374,-0.887,0.557,0.218,0.225
1399,1,823.2078867,1,0,776,10.925,3.097,0.591,0.341,0.736,0.196,0.068
1399,2,1186.965784,1,0,761,11.077,3.074,0.578,0.3,0.74,0.196,0.064
1399,3,1232.081422,1,1,768,11.151,3.073,0.56,0.227,0.74,0.197,0.064
1399,4,1394.744805,1,1,833,11.22,3.056,0.55,0.164,0.733,0.196,0.071
1400,1,898.5753662,0,0,798,11.264,2.982,0.561,0.158,0.66,0.222,0.118
1400,2,1218.184211,0,0,787,11.381,2.972,0.562,0.141,0.649,0.233,0.118
1400,3,1368.214191,0,1,749,11.398,3.039,0.553,0.146,0.654,0.228,0.117
1400,4,1413.303478,0,1,711,11.378,3.03,0.564,0.135,0.665,0.215,0.12
1401,1,475.8568199,1,0,3723,15.551,2.96,0.28,-2.487,0.752,0.134,0.113
1401,2,415.0363823,1,0,3334,15.471,2.946,0.28,-2.443,0.755,0.133,0.112
1401,3,452.1982854,1,1,3146,15.167,2.957,0.303,-2.257,0.758,0.131,0.111
1401,4,552.8937165,1,1,2920,14.968,2.957,0.316,-2.12,0.755,0.126,0.118
1402,1,830.5393296,0,0,384,11.425,3.068,0.565,0.063,0.617,0.253,0.13
1402,2,1022.659066,0,0,373,11.382,3.086,0.544,0.049,0.622,0.252,0.126
1402,3,1022.601723,0,1,360,11.464,3.092,0.556,0.063,0.628,0.247,0.125
1402,4,1139.795609,0,1,336,11.459,3.116,0.548,0.042,0.634,0.238,0.128
1403,1,858.6865773,0,0,412,11.156,2.971,0.597,0.245,0.607,0.32,0.073
1403,2,1079.917978,0,0,402,11.246,2.943,0.577,0.221,0.592,0.326,0.082
1403,3,1522.642986,0,1,399,11.348,2.902,0.569,0.183,0.602,0.321,0.078
1403,4,1179.718721,0,1,436,11.561,2.963,0.53,0.044,0.589,0.33,0.08
1404,1,1111.663301,0,0,159,11.159,2.981,0.541,0.067,0.428,0.44,0.132
1404,2,1004.172603,0,0,248,11.634,3.105,0.504,-0.151,0.46,0.431,0.109
1404,3,1067.632392,0,1,225,11.714,3.062,0.489,-0.152,0.458,0.422,0.12
1404,4,1280.391941,0,1,231,11.848,3.069,0.498,-0.175,0.463,0.429,0.108
1405,1,925.6522715,1,0,61,12.109,3.492,0.426,-0.478,0.754,0.246,0
1405,2,1057.839813,1,0,58,12.185,3.448,0.466,-0.479,0.724,0.259,0.017
1405,3,1306.25659,1,1,52,12.2,3.404,0.442,-0.399,0.75,0.231,0.019
1405,4,808.848457,1,1,52,11.553,3.288,0.481,-0.448,0.75,0.231,0.019
1406,1,550.0573024,0,0,111,11.775,2.919,0.514,-0.268,0.838,0.135,0.027
1406,2,849.0995172,0,0,147,11.693,2.871,0.537,-0.152,0.864,0.095,0.041
1406,3,978.3604598,0,1,167,11.667,2.91,0.563,-0.152,0.862,0.09,0.048
1406,4,1079.899619,0,1,166,11.872,2.855,0.56,-0.21,0.886,0.078,0.036
1407,1,742.7557246,1,0,352,11.229,2.977,0.551,0.018,0.864,0.077,0.06
1407,2,836.9376683,1,0,332,11.342,3,0.548,0.001,0.87,0.075,0.054
1407,3,1212.234348,1,1,338,11.526,2.997,0.541,-0.074,0.873,0.077,0.05
1407,4,1195.951532,1,1,355,11.475,2.918,0.541,-0.14,0.868,0.085,0.048
1408,1,826.3189285,1,0,325,11.654,2.972,0.551,0.177,0.618,0.243,0.138
1408,2,1101.340525,1,0,328,11.513,2.951,0.521,0.1,0.625,0.247,0.128
1408,3,1252.099095,1,1,358,11.632,2.902,0.5,-0.114,0.645,0.243,0.112
1408,4,1663.364336,1,1,359,11.417,2.916,0.51,-0.12,0.649,0.242,0.109
1409,1,697.9292077,1,0,111,10.598,2.802,0.523,0.32,0.874,0.117,0.009
1409,2,1070.434472,1,0,122,10.851,2.754,0.541,0.256,0.844,0.123,0.033
1409,3,1311.500898,1,1,139,10.784,2.669,0.547,0.128,0.835,0.122,0.043
1409,4,1665.393901,1,1,138,10.806,2.739,0.536,0.029,0.855,0.116,0.029
1410,1,955.9751733,1,0,1540,10.937,3.031,0.594,0.486,0.77,0.145,0.084
1410,2,1240.179906,1,0,1519,10.896,3.032,0.591,0.469,0.77,0.147,0.083
1410,3,1400.644403,1,1,1539,11.025,3.031,0.576,0.375,0.766,0.149,0.085
